-118.433333333,34.3333333333,1000
-118.433333333,34.335,1000
-118.433333333,34.3366666667,1000
-118.433333333,34.3383333333,1000
-118.433333333,34.34,1000
-118.433333333,34.3416666667,1000
-118.433333333,34.3433333333,1000
-118.433333333,34.345,1000
-118.433333333,34.3466666667,1000
-118.433333333,34.3483333333,1000
-118.433333333,34.35,1000
-118.433333333,34.3516666667,1000
-118.433333333,34.3533333333,1000
-118.433333333,34.355,1000
-118.433333333,34.3566666667,1000
-118.433333333,34.3583333333,1000
-118.433333333,34.36,1000
-118.433333333,34.3616666667,1000
-118.433333333,34.3633333333,1000
-118.433333333,34.365,1000
-118.433333333,34.3666666667,1000
-118.433333333,34.3683333333,1000
-118.433333333,34.37,1000
-118.433333333,34.3716666667,1000
-118.433333333,34.3733333333,1000
-118.433333333,34.375,1000
-118.433333333,34.3766666667,1000
-118.433333333,34.3783333333,1000
-118.433333333,34.38,1000
-118.433333333,34.3816666667,1000
-118.433333333,34.3833333333,1000
-118.433333333,34.385,1000
-118.433333333,34.3866666667,1000
-118.433333333,34.3883333333,1000
-118.433333333,34.39,1000
-118.433333333,34.3916666667,1000
-118.433333333,34.3933333333,1000
-118.433333333,34.395,1000
-118.433333333,34.3966666667,1000
-118.433333333,34.3983333333,1000
-118.433333333,34.4,1000
-118.433333333,34.4016666667,1000
-118.433333333,34.4033333333,1000
-118.433333333,34.405,1000
-118.433333333,34.4066666667,1000
-118.433333333,34.4083333333,1000
-118.433333333,34.41,1000
-118.433333333,34.4116666667,1000
-118.433333333,34.4133333333,1000
-118.433333333,34.415,1000
-118.433333333,34.4166666667,1000
-118.433333333,34.4183333333,1000
-118.433333333,34.42,1000
-118.433333333,34.4216666667,1000
-118.433333333,34.4233333333,1000
-118.433333333,34.425,1000
-118.433333333,34.4266666667,1000
-118.433333333,34.4283333333,1000
-118.433333333,34.43,1000
-118.433333333,34.4316666667,1000
-118.433333333,34.4333333333,1000
-118.433333333,34.435,1000
-118.433333333,34.4366666667,1000
-118.433333333,34.4383333333,1000
-118.433333333,34.44,1000
-118.433333333,34.4416666667,1000
-118.433333333,34.4433333333,1000
-118.433333333,34.445,1000
-118.433333333,34.4466666667,1000
-118.433333333,34.4483333333,1000
-118.433333333,34.45,1000
-118.433333333,34.4516666667,1000
-118.433333333,34.4533333333,1000
-118.433333333,34.455,1000
-118.433333333,34.4566666667,1000
-118.433333333,34.4583333333,1000
-118.433333333,34.46,1000
-118.433333333,34.4616666667,1000
-118.433333333,34.4633333333,1000
-118.433333333,34.465,1000
-118.433333333,34.4666666667,1000
-118.433333333,34.4683333333,1000
-118.433333333,34.47,1000
-118.433333333,34.4716666667,1000
-118.433333333,34.4733333333,1000
-118.433333333,34.475,1000
-118.433333333,34.4766666667,1000
-118.433333333,34.4783333333,1000
-118.433333333,34.48,1000
-118.433333333,34.4816666667,1000
-118.433333333,34.4833333333,1000
-118.433333333,34.485,1000
-118.433333333,34.4866666667,1000
-118.433333333,34.4883333333,1000
-118.433333333,34.49,1000
-118.433333333,34.4916666667,1000
-118.433333333,34.4933333333,1000
-118.433333333,34.495,1000
-118.433333333,34.4966666667,1000
-118.433333333,34.4983333333,1000
-118.433333333,34.5,1000
-118.433333333,34.5016666667,1000
-118.433333333,34.5033333333,1000
-118.433333333,34.505,1000
-118.433333333,34.5066666667,1000
-118.433333333,34.5083333333,1000
-118.433333333,34.51,1000
-118.433333333,34.5116666667,1000
-118.433333333,34.5133333333,1000
-118.433333333,34.515,1000
-118.433333333,34.5166666667,1000
-118.433333333,34.5183333333,1000
-118.433333333,34.52,1000
-118.433333333,34.5216666667,1000
-118.433333333,34.5233333333,1000
-118.433333333,34.525,1000
-118.433333333,34.5266666667,1000
-118.433333333,34.5283333333,1000
-118.433333333,34.53,1000
-118.433333333,34.5316666667,1000
-118.433333333,34.5333333333,1000
-118.433333333,34.535,1000
-118.433333333,34.5366666667,1000
-118.433333333,34.5383333333,1000
-118.433333333,34.54,1000
-118.433333333,34.5416666667,1000
-118.433333333,34.5433333333,1000
-118.433333333,34.545,1000
-118.433333333,34.5466666667,1000
-118.433333333,34.5483333333,1000
-118.433333333,34.55,1000
-118.433333333,34.5516666667,1000
-118.433333333,34.5533333333,1000
-118.433333333,34.555,1000
-118.433333333,34.5566666667,1000
-118.433333333,34.5583333333,1000
-118.433333333,34.56,1000
-118.433333333,34.5616666667,1000
-118.433333333,34.5633333333,1000
10.0,10.0,10
